area
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
778438327.0621248
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35837939.95361949
""
219539454.38815317
426305931.793725
""
344854852.83794254
242632543.37160957
""
""
""
""
""
""
""
""
""
""
""
482055866.5029963
""
295934344.34957504
461303854.2917756
""
""
""
306869403.1638644
55084183.53154483
214423889.11568782
704529609.2099805
137570375.3694142
383043384.24004334
160661358.11863765
290141727.05499834
167388665.339955
316812256.57047445
263611136.51073745
""
""
243508129.6530758
""
""
""
""
""
""
""
""
""
301182539.83686864
""
""
""
""
""
""
""
""
""
""
""
""
218760237.19639522
""
""
""
""
""
154548915.53015628
411601857.0903467
400816332.2429873
219772648.55345145
458929663.9492266
322412705.9350698
217490529.27473357
123217098.24156755
151356043.0529773
449455778.25833595
279580815.4776535
362282419.1845602
171252322.08034593
302116350.76484686
483308401.63045704
""
""
""
""
437197304.1408518
""
695581825.2009623
236441084.73420122
323772215.35913587
498736126.52937824
829768591.1104898
""
529273717.92672175
""
""
""
151604351.75700715
562726094.2171313
240976802.89175197
271992659.8734893
""
""
""
707439297.8575916
120079199.21642563
""
""
447562565.2705577
""
""
328619499.6890698
""
""
334540519.28585285
""
""
211669809.66091794
117753872.17378695
292683062.6754257
375057707.96539193
""
""
""
53276013.809629105
""
""
""
323523407.8469241
""
208255469.18329385
""
""
""
""
""
""
""
124441731.52070935
""
147485349.29286164
""
""
""
""
""
""
26709592.888043754
79971235.49935599
114442454.82152605
199263162.16950902
113020767.56531647
40359551.64658201
72945270.25693864
128059009.05391268
119851852.55359477
130644503.83306764
210827805.65156513
220660520.51537332
106622639.21640183
255754544.5359286
168580596.92465064
184755459.47403523
116728913.48956111
81350072.90952276
65062971.09846755
""
""
130117869.95981258
75019487.29340495
226795286.71701178
148620648.82613954
137407670.76518822
""
""
71262802.0183444
162695512.56600547
143018013.7023426
355575529.1595118
432531804.12381333
385824279.8308666
491435886.665649
""
169294110.0838174
12244207.495421072
""
117794389.28028981
261392069.7262553
192483132.581969
334362860.2148461
341044799.2960141
""
599605181.259329
346535198.4946191
400858317.7596093
606455002.9640789
293302936.04606557
418384978.90000093
11520005.018129986
16108657.78872402
131688037.60172078
96908836.4393608
175245499.27314946
178433059.8059211
256843862.0979356
154497188.2557298
""
76210348.15677612
123927063.7366818
8087882.708397439
16707432.923440086
84370010.4796783
8727287.144726936
103094146.54348962
11906246.7704504
50699212.119769044
178241054.7685468
101075166.59885988
78581121.25070673
240659212.80153766
""
""
""
""
""
""
""
510093605.57201004
200128702.51520178
""
""
""
160013525.36486477
164410209.3252841
192609757.39306614
211952192.02915266
224112419.8411756
161186471.21076682
209988839.32233816
250609826.9084964
159506523.36343113
134690324.27059436
""
""
307644012.73533887
200877575.0393898
328651998.935712
137252430.64905202
243446891.55993408
237717256.4259952
648008877.7980584
121887629.65013494
127734714.67382823
262776185.4198554
""
41056006.481333554
36664311.02670235
""
""
49053087.65849026
51038546.86873037
""
""
121080407.69517902
92069315.54722703
111417639.65113145
""
157006213.47283387
""
123383922.74851836
269266546.7065072
255129604.44994527
