area
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
778438313.2341677
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35837701.30103521
""
219539441.42470667
426305977.0751948
""
344854819.9712599
242632487.37628764
""
""
""
""
""
""
""
""
""
""
""
482055879.24193627
""
295934467.4256188
461303854.9921584
""
""
""
306869381.6225803
55083926.64259039
214423952.07260427
704529653.1401676
137570380.20004976
383043571.04046094
160661384.6804127
290141634.95402926
167388605.1254656
316812419.7746339
263611289.74156037
""
""
243508067.65893558
""
""
""
""
""
""
""
""
""
301182479.27766347
""
""
""
""
""
""
""
""
""
""
""
""
218760270.2640447
""
""
""
""
""
154548854.52297428
411601983.42698467
400816404.41204804
219772716.7167741
458929558.1545147
322412545.23814297
217490570.79570153
123217089.78624886
151355993.26089597
449455759.0873133
279580862.3583109
362282348.8304598
171252303.2789094
302116427.90443724
483308312.53217024
""
""
""
""
437197320.1340586
""
695581819.8482955
236441105.80167332
323772282.43686783
498736173.33591354
829768519.8646549
""
529273789.27155757
""
""
""
151604392.09685522
562726440.4529288
240976851.61986136
271992577.99003893
""
""
""
707439414.4440734
120079163.52952911
""
""
447562512.63317627
""
""
328619535.64674765
""
""
334540400.58083254
""
""
211669930.49093196
117753852.21940334
292682939.2423426
375057704.9285318
""
""
""
53276018.03992346
""
""
""
323523276.52331275
""
208255461.6872128
""
""
""
""
""
""
""
124441706.89380251
""
147485203.97539458
""
""
""
""
""
""
26709660.266168177
79971325.81743905
114442534.12514803
199262934.1012898
113020671.2762196
40359584.39178836
72945303.04757945
128059089.11349308
119851841.770619
130644640.47885665
210827826.63385212
220660619.38384363
106622626.25436373
255754536.141159
168580646.6157026
184755515.2311162
116728929.04516953
81350080.23578268
65062922.13692879
""
""
130117855.00190933
75019508.95513025
226795240.29386932
148620548.81725186
137407829.7382297
""
""
71262823.1807448
162695392.24056005
143017976.9640243
355575617.7841276
432531722.94648874
385824366.8238154
491435843.2572579
""
169294160.11293784
12244243.592773415
""
117794368.06228535
261392091.72097966
192483105.6166867
334362845.21433425
341044720.2592928
""
599605257.771357
346535110.6486249
400858277.8652126
606455142.3548566
293302956.3598094
418384595.14644337
11520011.085027348
16108624.484000755
131687940.4916257
96908897.30180335
175245498.58975866
178433074.3636035
256843807.6743263
154497222.5259113
""
76210507.68894145
123927102.97889642
8087792.922146841
16707335.034827767
84370034.13412054
8727285.082332239
103094262.33717647
11906065.963336261
50699137.386431836
178241052.830709
101075318.96630959
78581135.31196146
240659130.94666454
""
""
""
""
""
""
""
510093708.0567996
200128669.6328289
""
""
""
160013609.31721303
164410408.02922705
192609772.95587984
211952143.7746252
224112521.59502354
161186392.04745063
209988682.16187274
250609817.43662283
159506698.46946883
134690332.53535712
""
""
307644055.5822411
200877606.403464
328651909.29729694
137252433.56498227
243446930.13708308
237717216.6630665
648009343.5937943
121887572.42964947
127734691.18673949
262776195.6459224
""
41056044.13627863
36664329.270074815
""
""
49053144.653548785
51038493.48032567
""
""
121080358.88573311
92069322.94842747
111417601.68415977
""
157006243.09584162
""
123384033.66651909
269266786.1385111
255129752.01027575
