area
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
778438291.1224973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35837873.22990553
""
219539381.78991055
426305841.80483496
""
344854766.2292334
242632548.14971834
""
""
""
""
""
""
""
""
""
""
""
482055713.05424404
""
295934346.2757785
461303718.42895347
""
""
""
306869309.5556238
55084096.20690826
214423831.9711491
704529478.1509206
137570415.72900558
383043446.8597847
160661380.99997225
290141591.8960794
167388685.6165447
316812275.14359194
263611258.1556741
""
""
243508068.52443177
""
""
""
""
""
""
""
""
""
301182505.85514015
""
""
""
""
""
""
""
""
""
""
""
""
218760170.53134626
""
""
""
""
""
154548801.721745
411601841.3347799
400816193.7677752
219772601.22044483
458929519.15093076
322412619.8912005
217490560.3281897
123217020.77738151
151355983.05593413
449455731.5780202
279580785.6892884
362282210.1907845
171252232.4243634
302116331.53754824
483308247.7662115
""
""
""
""
437197252.14035964
""
695581661.8063626
236441026.83574092
323772195.1889267
498736033.04888743
829768373.4608862
""
529273717.20841366
""
""
""
151604306.7668187
562726185.3640856
240976790.33973023
271992629.0433827
""
""
""
707438912.0422013
120079101.95907903
""
""
447562283.51520324
""
""
328619491.04466915
""
""
334540522.0356446
""
""
211669830.7103114
117753944.97387081
292683003.5423887
375057723.6389029
""
""
""
53276059.0946587
""
""
""
323523370.9163719
""
208255634.85749823
""
""
""
""
""
""
""
124441658.63687986
""
147485160.0473265
""
""
""
""
""
""
26709604.981899202
79971299.52918151
114442451.51623991
199262907.89892468
113020607.7400881
40359608.59249002
72945236.15076487
128058859.06673507
119851771.57575378
130644574.65664263
210827729.63151094
220660622.38045377
106622634.82761623
255754510.85821557
168580541.18386135
184755462.52971646
116729006.42283934
81350049.62520912
65062939.05714259
""
""
130117835.846335
75019489.09106067
226795220.94567466
148620478.4560393
137407824.87230384
""
""
71262830.3977815
162695398.13564467
143018010.82484064
355575476.74097306
432531750.79443294
385824204.0151078
491435878.14916927
""
169294073.025943
12244191.783228496
""
117794388.5233569
261392119.23461542
192483089.14971656
334362876.69473594
341044792.82391393
""
599605089.3097839
346535049.99114656
400858219.14047605
606454923.9843564
293302767.5441219
418384943.04958165
11519997.490945715
16108643.05031135
131687901.5971649
96908754.18544374
175245358.5147647
178433034.1127082
256843727.91600168
154497234.61228317
""
76210361.56731118
123927024.12432687
8087872.085568112
16707413.771762077
84370066.97928174
8727311.496701846
103094208.73701249
11906253.210045468
50699214.9284896
178241026.877498
101075277.10745545
78581134.23279056
240659215.0450305
""
""
""
""
""
""
""
510093599.960646
200128665.645329
""
""
""
160013596.64608505
164410154.7112106
192609723.65232745
211952176.16305318
224112378.58761176
161186358.97477514
209988726.67595673
250609768.08175153
159506475.81002238
134690249.62559023
""
""
307643992.3876638
200877574.36926326
328651938.8150565
137252332.26752126
243446879.86312568
237717188.24695373
648008820.0704954
121887556.47321689
127734638.71229282
262775914.95491537
""
41056040.98670581
36664256.91905553
""
""
49053070.58513285
51038576.777070336
""
""
121080372.38911794
92069339.209899
111417621.14736994
""
157006140.96082
""
123383841.97370973
269266523.42293876
255129510.5309801
280706132.27059036
